ID,ChangeSetID,TimeStamp,ReplicationTime,User,Cube,Tuple,OldValue,NewValue,StatusMessage
332,45,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Hierarchy Management', '12345']",,WRITE,
331,44,2022-08-17T16:55:08Z,,,,,,,Change set 44 complete : 1
330,44,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Export Control', 'Test123']",,WRITE,
329,43,2022-08-17T16:55:08Z,,,,,,,Change set 43 complete : 1
328,43,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Export Control', '12345']",,WRITE,
327,42,2022-08-17T16:55:08Z,,,,,,,Change set 42 complete : 1
326,42,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Data Update Scenario', 'Test123']",,WRITE,
325,41,2022-08-17T16:55:08Z,,,,,,,Change set 41 complete : 1
324,41,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Data Update Scenario', '12345']",,WRITE,
323,40,2022-08-17T16:55:08Z,,,,,,,Change set 40 complete : 1
322,40,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Data Control', 'Test123']",,WRITE,
321,3f,2022-08-17T16:55:08Z,,,,,,,Change set 3f complete : 1
320,3f,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Data Control', '12345']",,WRITE,
319,3e,2022-08-17T16:55:08Z,,,,,,,Change set 3e complete : 1
318,3e,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Control', 'Test123']",,WRITE,
317,3d,2022-08-17T16:55:08Z,,,,,,,Change set 3d complete : 1
316,3d,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Control', '12345']",,WRITE,
315,3c,2022-08-17T16:55:08Z,,,,,,,Change set 3c complete : 1
314,3c,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['CapEx Assumptions', 'Test123']",,WRITE,
313,3b,2022-08-17T16:55:08Z,,,,,,,Change set 3b complete : 1
312,3b,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['CapEx Assumptions', '12345']",,WRITE,
311,3a,2022-08-17T16:55:08Z,,,,,,,Change set 3a complete : 1
310,3a,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Budget Planning Upload Validation', 'Test123']",,WRITE,
309,3F,2022-08-17T16:55:08Z,,,,,,,Change set 3F complete : 1
308,3F,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Budget Planning Upload Validation', '12345']",READ,WRITE,
307,3E,2022-08-17T16:55:08Z,,,,,,,Change set 3E complete : 1
306,3E,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Budget Planning Upload History', 'Test123']",,WRITE,
305,3D,2022-08-17T16:55:08Z,,,,,,,Change set 3D complete : 1
304,3D,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Budget Planning Upload History', '12345']",,WRITE,
303,3C,2022-08-17T16:55:08Z,,,,,,,Change set 3C complete : 1
302,3C,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Budget Planning Upload', 'Test123']",,WRITE,
301,3B,2022-08-17T16:55:08Z,,,,,,,Change set 3B complete : 1
300,3B,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Budget Planning Upload', '12345']",,WRITE,
299,3A,2022-08-17T16:55:08Z,,,,,,,Change set 3A complete : 1
298,3A,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Budget Planning', 'Test123']",,WRITE,
297,39,2022-08-17T16:55:08Z,,,,,,,Change set 39 complete : 1
296,39,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Budget Planning', '12345']",,WRITE,
295,38,2022-08-17T16:55:08Z,,,,,,,Change set 38 complete : 1
294,38,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Budget Forecast', 'Test123']",,WRITE,
293,37,2022-08-17T16:55:08Z,,,,,,,Change set 37 complete : 1
292,37,2022-08-17T16:55:08Z,2022-08-17T16:55:08Z,Admin,}CubeSecurity,"['Budget Forecast', '12345']",,WRITE,
290,36,2022-08-17T16:54:19Z,2022-08-17T16:54:19Z,Admin,}ElementSecurity_Business Unit,"['10210', 'Test123']",,WRITE,
291,36,2022-08-17T16:54:19Z,,,,,,,Change set 36 complete : 1
288,35,2022-08-17T16:54:15Z,2022-08-17T16:54:15Z,Admin,}ElementSecurity_Business Unit,"['10220', '12345']",,WRITE,
289,35,2022-08-17T16:54:15Z,,,,,,,Change set 35 complete : 1
287,34,2022-08-17T16:54:12Z,,,,,,,Change set 34 complete : 1
286,34,2022-08-17T16:54:12Z,2022-08-17T16:54:12Z,Admin,}ElementSecurity_Business Unit,"['10120', '12345']",,WRITE,
284,,2022-08-17T16:53:50Z,2022-08-17T16:53:50Z,Admin,}ClientGroups,"['Test', 'Test123']",,Test123,
285,,2022-08-17T16:53:50Z,2022-08-17T16:53:50Z,Admin,}ClientGroups,"['Test2', '12345']",,12345,
282,,2022-08-17T16:53:29Z,2022-08-17T16:53:29Z,Admin,}ElementAttributes_}Clients,"['Test', '}TM1_DefaultDisplayValue']",,Test,
281,,2022-08-17T16:53:29Z,2022-08-17T16:53:29Z,Admin,}DimensionProperties,"['}Clients', 'LAST_TIME_UPDATED']",20220331190804,20220817165329,
283,,2022-08-17T16:53:29Z,2022-08-17T16:53:29Z,Admin,}ElementAttributes_}Clients,"['Test2', '}TM1_DefaultDisplayValue']",,Test2,
